X axis [deg],PMax1 [bar]
2345040,31.832197
2345760,33.378395
2346480,32.64817
2347200,32.568481
2347920,32.710728
2348640,32.469738
2349360,32.75164
2350080,33.491337
2350800,33.248505
2351520,32.616158
2352240,32.153954
2352960,33.542633
2353680,31.786137
2354400,34.028286
2355120,33.467049
2355840,32.142746
2356560,32.357216
2357280,34.658138
2358000,32.893936
2358720,31.484253
2359440,32.98341
2360160,33.414261
2360880,32.725685
2361600,34.01685
2362320,34.256836
2363040,33.197651
2363760,34.751339
2364480,33.488384
2365200,32.562874
2365920,31.968391
2366640,33.353416
2367360,34.008179
2368080,33.778614
2368800,32.330074
2369520,32.197613
2370240,32.841492
2370960,33.19191
2371680,33.436161
2372400,33.207932
2373120,31.694702
2373840,33.989746
2374560,32.26865
2375280,32.927589
2376000,34.932098
2376720,33.171391
2377440,33.510902
2378160,32.096165
2378880,32.569626
2379600,31.930365
2380320,32.395309
2381040,32.993217
2381760,33.018574
2382480,33.031334
2383200,34.338032
2383920,33.340176
2384640,33.060135
2385360,33.148991
2386080,31.260912
2386800,33.614471
2387520,33.636574
2388240,33.072273
2388960,32.769398
2389680,33.473763
2390400,32.703915
2391120,32.731636
2391840,31.985781
2392560,31.144314
2393280,34.162315
2394000,33.956657
2394720,33.41774
2395440,33.699608
2396160,33.364346
2396880,33.296425
2397600,32.02129
2398320,33.683987
2399040,34.011406
2399760,33.303093
2400480,32.032295
2401200,32.616009
2401920,33.461773
2402640,34.194801
2403360,32.122307
2404080,34.088081
2404800,33.27998
2405520,33.368385
2406240,33.573746
2406960,33.66671
2407680,33.39254
2408400,32.914013
2409120,31.860094
2409840,32.654316
2410560,30.112148
2411280,32.853119
2412000,31.615396
2412720,34.027214
2413440,33.486149
2414160,35.18615
2414880,34.685974
2415600,33.961662
2416320,34.06366
2417040,32.203342
2417760,32.866573
2418480,32.205799
2419200,33.075066
2419920,33.351837
2420640,32.380783
2421360,34.165485
2422080,32.149532
2422800,32.985806
2423520,33.472431
2424240,32.877033
2424960,32.019188
2425680,32.319443
2426400,33.776077
2427120,34.163242
2427840,34.308598
2428560,33.894035
2429280,33.620743
2430000,33.730698
2430720,33.35033
2431440,33.056488
2432160,33.174519
2432880,34.013565
2433600,32.762932
2434320,33.247704
2435040,33.384739
2435760,32.781517
2436480,32.569523
2437200,33.111065
2437920,33.278603
2438640,33.893402
2439360,32.641449
2440080,33.236549
2440800,33.69474
2441520,34.216621
2442240,34.299156
2442960,33.620682
2443680,32.071842
2444400,34.388412
2445120,32.502579
2445840,34.102047
2446560,32.35952
2447280,32.471317
2448000,33.835476
2448720,32.553711
2449440,32.432312
2450160,32.829823
2450880,31.659426
2451600,33.696995
2452320,32.27161
2453040,32.097847
2453760,34.776806
2454480,34.259487
2455200,34.702316
2455920,33.446587
2456640,31.978428
2457360,33.361919
2458080,32.466904
2458800,33.612064
2459520,32.674725
2460240,33.523048
2460960,32.836777
2461680,29.604189
2462400,32.70396
2463120,34.114498
2463840,34.452599
2464560,33.646328
2465280,32.821274
2466000,33.735867
2466720,33.68013
2467440,32.283543
2468160,32.496223
2468880,32.60928
2469600,33.747833
2470320,33.672009
2471040,33.199188
2471760,32.945084
2472480,33.32666
2473200,32.679237
2473920,34.962215
2474640,34.769241
2475360,32.871925
2476080,33.621685
2476800,33.470383
2477520,33.264687
2478240,34.048935
2478960,34.177822
2479680,34.353172
2480400,32.77602
2481120,33.286186
2481840,33.515369
2482560,31.915701
2483280,32.37751
2484000,32.585762
2484720,32.258827
2485440,33.686668
2486160,34.47543
2486880,31.773853
2487600,33.546791
2488320,32.93441
2489040,33.002155
2489760,31.600786
2490480,32.622921
2491200,34.021858
2491920,32.408997
2492640,34.191376
2493360,33.852936
2494080,33.806717
2494800,33.514351
2495520,33.486191
2496240,31.315464
2496960,32.215519
2497680,33.522324
2498400,33.21162
2499120,32.450291
2499840,33.07933
2500560,33.326859
2501280,33.660416
2502000,33.045025
2502720,33.458397
2503440,33.890068
2504160,33.32576
2504880,33.274445
2505600,33.169388
2506320,33.190094
2507040,32.499012
2507760,33.758759
2508480,33.758316
2509200,33.554985
2509920,32.886463
2510640,32.926994
2511360,33.007034
2512080,33.390285
2512800,32.613785
2513520,32.421387
2514240,33.558903
2514960,32.979004
2515680,33.515675
2516400,33.756859
2517120,33.74678
2517840,33.757225
2518560,33.97562
2519280,32.925636
2520000,32.917805
2520720,32.599911
2521440,32.522129
2522160,31.445459
2522880,31.741531
2523600,33.088039
2524320,33.611294
2525040,34.716114
2525760,33.057014
2526480,33.759727
2527200,33.605503
2527920,33.083065
2528640,32.132389
2529360,33.586838
2530080,34.131828
2530800,33.892986
2531520,34.649334
2532240,32.975639
2532960,32.527763
2533680,33.462898
2534400,34.249157
2535120,33.059479
2535840,33.680161
2536560,33.2509
2537280,33.58939
2538000,33.685474
2538720,31.78549
2539440,33.64365
2540160,34.076572
2540880,31.818144
2541600,33.400578
2542320,33.336708
2543040,33.774635
2543760,33.618824
2544480,33.221981
2545200,34.56966
2545920,33.566551
2546640,34.736385
2547360,33.330868
2548080,33.243004
2548800,33.873661
2549520,33.677025
2550240,31.75222
2550960,32.464409
2551680,33.384319
2552400,33.149292
2553120,33.467556
2553840,33.899254
2554560,31.714832
2555280,33.670883
2556000,33.273739
2556720,34.459587
2557440,34.331757
2558160,34.008614
2558880,31.521051
2559600,34.372261
2560320,33.632423
2561040,33.843563
2561760,34.331207
2562480,33.607986
2563200,33.700539
2563920,32.784248
2564640,32.796093
2565360,32.96302
2566080,32.5406
2566800,32.677357
2567520,32.749279
2568240,32.990005
2568960,33.903988
2569680,31.766918
2570400,33.260086
2571120,33.910477
2571840,35.033062
2572560,34.330349
2573280,32.483524
2574000,33.4244
2574720,32.534458
2575440,33.283627
2576160,34.107128
2576880,34.332115
2577600,32.615189
2578320,32.317215
2579040,33.116142
2579760,31.859962
2580480,32.685539
2581200,32.487225
2581920,34.483418
2582640,32.415878
2583360,31.816566
2584080,33.225323
2584800,33.658173
2585520,33.263096
2586240,31.708603
2586960,32.806858
2587680,33.354897
2588400,32.083466
2589120,33.067554
2589840,33.453617
2590560,33.554661
2591280,33.752468
2592000,34.203079
2592720,33.666359
2593440,33.730782
2594160,34.060326
2594880,33.310978
2595600,33.041492
2596320,33.322227
2597040,31.404806
2597760,32.305515
2598480,33.821083
2599200,32.769947
2599920,33.802025
2600640,35.375336
2601360,34.380867
2602080,34.563068
2602800,33.058525
2603520,33.030083
2604240,33.095104
2604960,33.823612
2605680,32.37339
2606400,32.92868
2607120,34.392124
2607840,32.770256
2608560,32.747467
2609280,31.722303
2610000,33.444
2610720,33.566792
2611440,33.44664
2612160,33.068382
2612880,34.022987
2613600,31.83741
2614320,34.551914
2615040,33.342945
2615760,33.478863
2616480,33.694672
2617200,31.443342
2617920,33.082664
2618640,33.721432
2619360,33.759068
2620080,34.343067
2620800,34.493225
2621520,34.917252
2622240,33.658718
2622960,32.247185
2623680,34.360191
2624400,33.23008
2625120,33.187138
2625840,33.644997
2626560,33.612965
2627280,33.538448
2628000,32.863712
2628720,31.934835
2629440,34.32938
2630160,33.441078
2630880,33.124619
2631600,31.782566
2632320,33.375751
2633040,33.802151
2633760,34.752926
2634480,33.456802
2635200,33.39389
2635920,32.847702
2636640,32.854065
2637360,33.04298
2638080,33.357178
2638800,34.102829
2639520,33.169262
2640240,32.636005
2640960,34.43885
2641680,33.792
2642400,32.970566
2643120,33.995888
2643840,33.459435
2644560,32.653168
2645280,33.074356
2646000,34.492401
2646720,34.088734
2647440,32.280735
2648160,32.683319
2648880,33.83408
2649600,33.111095
2650320,33.6278
2651040,34.187592
2651760,32.114285
2652480,33.216492
2653200,32.652302
2653920,33.709019
2654640,32.264965
2655360,32.269512
2656080,34.001431
2656800,32.786942
2657520,32.997475
2658240,33.185146
2658960,32.497978
2659680,32.462963
2660400,32.565212
2661120,34.09869
2661840,32.901672
2662560,33.038494
2663280,33.170395
2664000,33.834473
2664720,33.039818
2665440,33.922714
2666160,33.43668
2666880,32.768402
2667600,33.593403
2668320,34.53043
2669040,33.700764
2669760,32.041725
2670480,32.966351
2671200,32.184864
2671920,34.136986
2672640,34.051071
2673360,33.276398
2674080,32.838291
2674800,34.673737
2675520,32.55925
2676240,33.226093
2676960,32.778313
2677680,33.955612
2678400,32.096714
2679120,33.809261
2679840,32.800797
2680560,32.731255
2681280,34.404636
2682000,31.955523
2682720,33.583546
2683440,33.090744
2684160,34.196701
2684880,33.474743
2685600,33.304428
2686320,34.494019
2687040,32.029968
2687760,33.145702
2688480,33.442871
2689200,33.878559
2689920,33.463768
2690640,33.887947
2691360,34.333199
2692080,33.230595
2692800,32.541042
2693520,32.15448
2694240,33.645515
2694960,34.205467
2695680,32.431694
2696400,33.098904
2697120,32.716801
2697840,33.221706
2698560,33.631386
2699280,33.135929
2700000,33.913216
2700720,34.026657
2701440,32.742805
2702160,33.974129
2702880,33.284294
2703600,33.862461
2704320,32.256474
2705040,33.135323
2705760,34.189949
2706480,34.165115
2707200,34.375534
2707920,32.523247
2708640,35.011299
2709360,34.362015
2710080,33.150002
2710800,33.55064
2711520,33.610886
2712240,33.955902
2712960,32.818977
2713680,33.578445
2714400,33.957493
2715120,34.018551
2715840,33.943005
2716560,34.266098
2717280,31.750917
2718000,33.074383
2718720,31.981882
2719440,32.693966
2720160,34.506649
2720880,33.500324
2721600,32.82988
2722320,32.673569
2723040,33.667252
2723760,31.79924
2724480,33.882889
2725200,33.365944
2725920,31.719893
2726640,33.130291
2727360,33.442677
2728080,33.557732
2728800,33.408318
2729520,34.43042
2730240,31.494911
2730960,32.240723
2731680,33.535088
2732400,32.383202
2733120,33.906555
2733840,32.587921
2734560,31.935434
2735280,32.12487
2736000,33.13797
2736720,33.826839
2737440,32.734497
2738160,32.652149
2738880,34.371452
2739600,32.415108
2740320,32.716084
2741040,33.114491
2741760,32.782776
2742480,34.346275
2743200,32.786625
2743920,31.10391
2744640,33.465439
2745360,34.453949
2746080,33.085236
2746800,34.373524
2747520,32.429443
2748240,32.215343
2748960,32.29063
2749680,33.987221
2750400,34.823807
2751120,33.778229
2751840,34.043327
2752560,32.76096
2753280,32.477901
2754000,34.734737
2754720,32.739742
2755440,33.43874
2756160,32.967159
2756880,33.324768
2757600,33.665955
2758320,32.953331
2759040,33.342384
2759760,34.965397
2760480,32.888332
2761200,33.180637
2761920,32.172382
2762640,31.79513
2763360,32.108246
2764080,33.185867
2764800,32.059013
2765520,32.458698
2766240,30.886408
2766960,32.947556
2767680,32.576958
2768400,33.857075
2769120,32.541805
2769840,34.337898
2770560,34.453865
2771280,34.463917
2772000,33.041489
2772720,33.547764
2773440,32.967049
2774160,31.800159
2774880,34.70739
2775600,34.378616
2776320,33.855125
2777040,33.722435
2777760,33.268856
2778480,32.520748
2779200,32.919388
2779920,32.325985
2780640,32.736416
2781360,33.709385
2782080,32.591625
2782800,32.964943
2783520,32.950645
2784240,32.318562
2784960,34.111671
2785680,31.289499
2786400,32.873577
2787120,33.179195
2787840,33.685596
2788560,31.433882
2789280,34.069382
2790000,34.541809
2790720,34.013458
2791440,33.437969
2792160,33.646942
2792880,33.370144
2793600,32.149845
2794320,32.769505
2795040,32.839268
2795760,33.55619
2796480,33.74889
2797200,33.009724
2797920,31.532179
2798640,32.317844
2799360,33.135651
2800080,33.752312
2800800,34.764942
2801520,33.214001
2802240,33.688053
2802960,33.646496
2803680,30.453495
2804400,33.536549
2805120,33.225559
2805840,32.230957
2806560,33.049152
2807280,34.097244
2808000,34.118172
2808720,34.150848
2809440,31.334948
2810160,32.955673
2810880,33.85498
2811600,33.242764
2812320,34.201702
2813040,33.227139
2813760,33.622993
2814480,33.800037
2815200,32.236977
2815920,33.21936
2816640,31.870277
2817360,34.608612
2818080,31.552996
2818800,33.638004
2819520,33.770382
2820240,33.29158
2820960,32.578983
2821680,34.365452
2822400,33.981884
2823120,32.86541
2823840,32.825302
2824560,33.043423
2825280,33.865353
2826000,34.338753
2826720,33.752346
2827440,33.514915
2828160,32.935089
2828880,34.614719
2829600,32.496994
2830320,34.589565
2831040,33.992569
2831760,33.445942
2832480,33.369312
2833200,33.374134
2833920,33.338978
2834640,31.302664
2835360,33.659096
2836080,33.137314
2836800,33.579391
2837520,32.302776
2838240,33.954784
2838960,33.219257
2839680,31.853403
2840400,33.486336
2841120,32.335377
2841840,32.817574
2842560,33.698994
2843280,33.424171
2844000,31.949301
2844720,33.604691
2845440,34.278873
2846160,32.100548
2846880,32.700127
2847600,33.194927
2848320,34.117378
2849040,34.285717
2849760,33.388317
2850480,34.406349
2851200,34.611835
2851920,31.739994
2852640,32.571735
2853360,33.670666
2854080,33.490044
2854800,33.736267
2855520,32.795769
2856240,33.107037
2856960,31.937542
2857680,32.4543
2858400,32.337254
2859120,32.873672
2859840,33.657745
2860560,33.620548
2861280,32.341759
2862000,34.774086
2862720,31.494745
2863440,32.867699
2864160,33.138027
2864880,33.096264
2865600,34.692921
2866320,33.652187
2867040,34.226456
2867760,32.952087
2868480,33.283207
2869200,33.493221
2869920,33.765415
2870640,33.526741
2871360,33.438282
2872080,33.45676
2872800,31.382944
2873520,32.565094
2874240,33.196754
2874960,33.856075
2875680,33.16111
2876400,33.410191
2877120,33.632572
2877840,33.251083
2878560,34.063972
2879280,33.565876
2880000,34.662445
2880720,33.938847
2881440,33.52232
2882160,33.112682
2882880,32.990921
2883600,31.733393
2884320,33.542835
2885040,32.365314
2885760,34.791264
2886480,34.694538
2887200,32.84309
2887920,33.02039
2888640,33.230877
2889360,33.752331
2890080,33.879673
2890800,35.267399
2891520,34.701244
2892240,33.211338
2892960,33.146137
2893680,33.65062
2894400,34.816631
2895120,33.192554
2895840,32.496571
2896560,33.568798
2897280,32.78817
2898000,34.717445
2898720,33.533092
2899440,33.677006
2900160,33.002125
2900880,32.499046
2901600,33.142277
2902320,33.889557
2903040,31.356663
2903760,33.500816
2904480,34.920303
2905200,34.131023
2905920,33.792774
2906640,33.298866
2907360,34.00388
2908080,33.261002
2908800,33.534718
2909520,34.323219
2910240,34.237873
2910960,33.088505
2911680,32.229176
2912400,33.400009
2913120,34.134361
2913840,33.944836
2914560,32.944214
2915280,34.327869
2916000,34.204834
2916720,34.019203
2917440,34.840809
2918160,34.495174
2918880,33.555832
2919600,32.319527
2920320,31.912203
2921040,32.190182
2921760,33.13113
2922480,33.510944
2923200,33.506676
2923920,33.036507
2924640,33.492237
2925360,33.304466
2926080,33.290264
2926800,34.371361
2927520,32.077919
2928240,34.438313
2928960,34.72826
2929680,33.023861
2930400,32.295937
2931120,34.276493
2931840,34.302189
2932560,32.420841
2933280,32.774204
2934000,33.003105
2934720,31.931572
2935440,33.947086
2936160,31.59856
2936880,34.184502
2937600,32.586224
2938320,32.345486
2939040,34.003502
2939760,33.718033
2940480,33.865685
2941200,34.827297
2941920,31.571802
2942640,34.424622
2943360,32.996872
2944080,32.50206
2944800,32.519817
2945520,32.928261
2946240,33.356979
2946960,33.058662
2947680,32.645054
2948400,33.803978
2949120,31.95492
2949840,34.080582
2950560,33.761478
2951280,33.24395
2952000,32.051422
2952720,34.135918
2953440,33.584534
2954160,34.115292
2954880,34.366848
2955600,34.070511
2956320,32.30331
2957040,31.967033
2957760,33.069729
2958480,33.839062
2959200,33.720535
2959920,32.300537
2960640,33.514687
2961360,33.905075
2962080,32.06411
2962800,34.405045
2963520,33.231804
2964240,34.581856
2964960,33.756748
2965680,32.755013
2966400,31.425781
2967120,32.768944
2967840,33.445927
2968560,32.475677
2969280,33.252674
2970000,34.381367
2970720,33.759865
2971440,34.043098
2972160,33.301735
2972880,33.221539
2973600,32.310646
2974320,31.313406
2975040,34.32793
2975760,33.423542
2976480,34.13274
2977200,32.61974
2977920,33.287891
2978640,34.311195
2979360,33.399288
2980080,33.855309
2980800,34.421848
2981520,33.611488
2982240,34.15461
2982960,33.726742
2983680,34.1856
2984400,32.648941
2985120,33.42466
2985840,34.016453
2986560,32.96273
2987280,33.769669
2988000,32.743515
2988720,34.672951
2989440,33.798275
2990160,33.268791
2990880,33.544605
2991600,32.827141
2992320,32.742634
2993040,35.074036
2993760,33.427807
2994480,33.549263
2995200,34.027103
2995920,34.016418
2996640,32.232975
2997360,34.81213
2998080,31.230009
2998800,32.675621
2999520,32.973492
3000240,32.408207
3000960,32.934284
3001680,33.41806
3002400,34.178581
3003120,33.683834
3003840,32.581978
3004560,33.369221
3005280,33.08234
3006000,31.623148
3006720,32.486397
3007440,33.839119
3008160,33.908787
3008880,33.196674
3009600,33.331581
3010320,33.476303
3011040,32.921253
3011760,33.738895
3012480,33.743584
3013200,32.535561
3013920,34.599186
3014640,35.128208
3015360,34.48885
3016080,33.244408
3016800,33.955296
3017520,34.898476
3018240,33.489403
3018960,32.000771
3019680,33.922264
3020400,32.218319
3021120,33.816032
3021840,33.056538
3022560,33.434723
3023280,34.593765
3024000,32.615597
3024720,31.873158
3025440,33.932381
3026160,32.05909
3026880,33.087311
3027600,33.023117
3028320,32.693413
3029040,32.38179
3029760,34.016705
3030480,33.305519
3031200,33.268681
3031920,33.527699
3032640,33.603565
3033360,33.724728
3034080,34.360092
3034800,33.933689
3035520,33.215202
3036240,34.589531
3036960,33.552361
3037680,34.090286
3038400,33.912006
3039120,33.989742
3039840,33.734173
3040560,34.157139
3041280,33.416382
3042000,33.340881
3042720,33.322788
3043440,33.295822
3044160,33.787125
3044880,33.850971
3045600,33.33461
3046320,33.924465
3047040,34.416851
3047760,34.006321
3048480,34.516357
3049200,32.437553
3049920,33.077076
3050640,33.729549
3051360,32.367702
3052080,33.664307
3052800,34.244625
3053520,34.263302
3054240,33.005524
3054960,33.518097
3055680,34.177097
3056400,32.959717
3057120,33.805054
3057840,33.571346
3058560,34.33886
3059280,34.360901
3060000,34.156891
3060720,34.221001
3061440,33.376297
3062160,32.859955
3062880,33.498104
3063600,33.223057
3064320,32.497822
3065040,32.627575
3065760,34.04097
3066480,31.796736
3067200,33.878677
3067920,33.711864
3068640,31.750443
3069360,33.660347
3070080,33.33791
3070800,33.277351
3071520,33.082436
3072240,32.711926
3072960,35.025345
3073680,33.90115
3074400,34.203358
3075120,33.2071
3075840,33.180347
3076560,32.711636
3077280,34.114182
3078000,34.107445
3078720,33.879292
3079440,33.882942
3080160,33.586395
3080880,33.751331
3081600,33.383434
3082320,32.303719
3083040,32.551441
3083760,33.181545
3084480,33.540874
3085200,33.899097
3085920,35.338238
3086640,32.737518
3087360,33.511082
3088080,35.481083
3088800,33.524723
3089520,34.285572
3090240,33.754349
3090960,32.46637
3091680,33.076385
3092400,33.611824
3093120,33.132912
3093840,34.64819
3094560,34.101822
3095280,32.672493
3096000,33.974144
3096720,33.457455
3097440,32.373188
3098160,32.334805
3098880,32.930443
3099600,32.429192
3100320,33.630749
3101040,32.677807
3101760,34.930275
3102480,34.392086
3103200,35.376511
3103920,34.309586
3104640,35.18737
3105360,33.271511
3106080,32.484848
3106800,34.180401
3107520,33.414429
3108240,33.336029
3108960,33.701672
3109680,32.13567
3110400,29.507954
3111120,32.100609
3111840,33.279854
3112560,33.040344
3113280,34.02586
3114000,33.53088
3114720,33.593689
3115440,33.620113
3116160,32.1492
3116880,31.987881
3117600,33.748608
3118320,33.881195
3119040,32.331051
3119760,34.862686
3120480,32.56369
3121200,33.202511
3121920,34.344593
3122640,34.083733
3123360,32.052246
3124080,33.029175
3124800,33.843075
3125520,34.083252
3126240,32.626011
3126960,33.093391
3127680,34.415474
3128400,31.776161
3129120,33.583138
3129840,32.823734
3130560,34.186111
3131280,33.229717
3132000,32.777267
3132720,33.180275
3133440,33.269188
3134160,33.544239
3134880,34.495693
3135600,32.652561
3136320,33.225933
3137040,33.807487
3137760,34.590714
3138480,32.344158
3139200,34.899673
3139920,32.805248
3140640,32.793411
3141360,32.393536
3142080,32.185291
3142800,34.778393
3143520,34.307835
3144240,35.376614
3144960,34.234447
3145680,33.398804
3146400,32.411404
3147120,31.888374
3147840,34.631065
3148560,33.954285
3149280,33.500328
3150000,33.636147
3150720,32.682194
3151440,34.258884
3152160,34.423141
3152880,33.585091
3153600,32.183296
3154320,33.413021
3155040,31.697168
3155760,33.863609
3156480,32.431534
3157200,32.878201
3157920,34.171455
3158640,34.00388
3159360,32.256535
3160080,32.6385
3160800,33.685238
3161520,33.274868
3162240,34.077671
3162960,35.088421
3163680,31.303699
3164400,34.984745
3165120,33.743706
3165840,32.846008
3166560,33.551659
3167280,34.517754
3168000,32.574348
3168720,33.985596
3169440,34.123184
3170160,34.36554
3170880,32.877892
3171600,33.942696
3172320,32.733082
3173040,33.266064
3173760,33.354
3174480,33.202145
3175200,30.457638
3175920,33.164181
3176640,34.340672
3177360,33.403542
3178080,33.10223
3178800,33.692791
3179520,33.227379
3180240,34.328732
3180960,33.305653
3181680,33.137901
3182400,33.82328
3183120,32.667416
3183840,34.513565
3184560,33.758816
3185280,34.191727
3186000,33.217564
3186720,31.396698
3187440,30.383211
3188160,33.144756
3188880,35.143982
3189600,33.982311
3190320,34.705166
3191040,35.254959
3191760,33.913948
3192480,34.794979
3193200,33.636868
3193920,33.418728
3194640,31.592257
3195360,34.207455
3196080,34.740219
3196800,32.537598
3197520,31.830738
3198240,32.999172
3198960,32.96019
3199680,33.082058
3200400,34.207592
3201120,34.750999
3201840,34.058956
3202560,32.356522
3203280,32.903534
3204000,34.901604
3204720,34.52235
3205440,33.707855
3206160,33.796387
3206880,34.392868
3207600,33.690075
3208320,34.653778
3209040,33.496449
3209760,34.162788
3210480,30.4848
3211200,32.420822
3211920,33.540852
3212640,34.072399
3213360,33.641964
3214080,32.878922
3214800,33.014778
3215520,32.865582
3216240,34.361645
3216960,33.994293
3217680,33.756634
3218400,32.763351
3219120,33.406807
3219840,33.011898
3220560,34.156017
3221280,34.116524
3222000,31.386072
3222720,32.698875
3223440,35.083668
3224160,34.049545
3224880,32.462822
3225600,31.309521
3226320,35.01619
3227040,33.527348
3227760,32.477367
3228480,34.764305
3229200,32.017403
3229920,34.305138
3230640,30.687769
3231360,33.648991
3232080,34.103718
3232800,34.22488
3233520,33.621841
3234240,31.746508
3234960,33.315014
3235680,33.925217
3236400,34.256855
3237120,33.471889
3237840,31.455814
3238560,33.664986
3239280,34.297371
3240000,33.688381
3240720,33.813793
3241440,35.741043
3242160,32.603817
3242880,32.012035
3243600,34.574192
3244320,33.211464
3245040,34.232857
3245760,33.241405
3246480,31.851124
3247200,33.294479
3247920,32.722382
3248640,34.440685
3249360,34.503914
3250080,34.156689
3250800,32.940987
3251520,34.843666
3252240,33.540367
3252960,33.329071
3253680,32.668941
3254400,32.795662
3255120,33.140316
3255840,33.351513
3256560,35.321552
3257280,33.841644
3258000,33.478046
3258720,33.511581
3259440,33.094959
3260160,34.573208
3260880,33.46534
3261600,33.335423
3262320,33.662132
3263040,30.028492
3263760,33.502029
3264480,32.100266
3265200,33.569145
3265920,33.642864
3266640,33.715179
3267360,32.941032
3268080,31.312166
3268800,32.712067
3269520,32.40155
3270240,33.656693
3270960,33.534225
3271680,33.437477
3272400,32.65609
3273120,32.269768
3273840,33.944138
3274560,33.233982
3275280,33.102028
3276000,34.010826
3276720,33.023808
3277440,32.147949
3278160,32.590485
3278880,32.873043
3279600,33.325844
3280320,33.691685
3281040,33.458981
3281760,33.268185
3282480,32.19825
3283200,32.255718
3283920,33.160858
3284640,34.549717
3285360,33.233429
3286080,33.960121
3286800,32.812057
3287520,31.748882
3288240,31.582685
3288960,34.09494
3289680,34.735287
3290400,32.01408
3291120,31.793383
3291840,32.258118
3292560,32.229004
3293280,33.7113
3294000,34.30867
3294720,32.353786
3295440,33.682632
3296160,35.020164
3296880,33.864754
3297600,33.068378
3298320,33.50877
3299040,34.366264
3299760,32.624931
3300480,31.771662
3301200,35.295044
3301920,34.787384
3302640,33.754395
3303360,32.738636
3304080,32.906841
3304800,32.259403
3305520,32.250416
3306240,32.116062
3306960,33.261246
3307680,32.113785
3308400,32.685066
3309120,33.111523
3309840,31.639931
3310560,34.631893
3311280,33.225975
3312000,33.170677
3312720,32.570885
3313440,31.437836
3314160,31.89743
3314880,33.753769
3315600,33.779015
3316320,33.444344
3317040,32.943527
3317760,31.212843
3318480,32.722607
3319200,32.417934
3319920,34.214684
3320640,32.381931
3321360,32.28352
3322080,32.757233
3322800,34.797081
3323520,32.59779
3324240,33.094292
3324960,34.353573
3325680,33.392342
3326400,33.446972
3327120,33.887753
3327840,32.70742
3328560,31.529694
3329280,33.678391
3330000,31.279915
3330720,32.365131
3331440,33.77256
3332160,34.878464
3332880,33.341961
3333600,33.233768
3334320,34.916275
3335040,33.333347
3335760,34.996338
3336480,34.229553
3337200,35.124489
3337920,33.549946
3338640,34.855202
3339360,34.2953
3340080,32.842052
3340800,32.13969
3341520,32.546131
3342240,33.136333
3342960,32.944374
3343680,32.867199
3344400,31.996666
3345120,31.364943
3345840,31.897161
3346560,31.648727
3347280,33.41695
3348000,33.241871
3348720,32.923855
3349440,33.42627
3350160,31.84494
3350880,32.018444
3351600,31.483654
3352320,33.118782
3353040,32.886662
3353760,34.912476
3354480,34.221481
3355200,34.474209
3355920,31.962095
3356640,32.769173
3357360,34.259651
3358080,32.836838
3358800,34.079525
3359520,31.936144
3360240,33.811966
3360960,32.789829
3361680,32.68018
3362400,34.72834
3363120,33.69117
3363840,33.097973
3364560,33.728287
3365280,31.950891
3366000,33.735661
3366720,32.574306
3367440,33.625435
3368160,32.406742
3368880,33.688835
3369600,32.679623
3370320,33.909756
3371040,32.172359
3371760,32.45565
3372480,32.642494
3373200,31.838793
3373920,33.924316
3374640,31.449692
3375360,32.546112
3376080,32.748055
3376800,31.560989
3377520,32.281513
3378240,32.959274
3378960,34.051037
3379680,34.726978
3380400,34.040329
3381120,33.283306
3381840,33.506065
3382560,33.749367
3383280,34.061577
3384000,34.343704
3384720,32.697357
3385440,32.754875
3386160,34.202991
3386880,33.761581
3387600,30.649374
3388320,31.338379
3389040,33.121933
3389760,32.735378
3390480,32.571518
3391200,32.518646
3391920,33.436146
3392640,34.044006
3393360,33.225773
3394080,32.989563
3394800,33.146023
3395520,32.362385
3396240,34.378258
3396960,32.444099
3397680,32.124809
3398400,33.674934
3399120,33.729847
3399840,33.21204
3400560,35.063847
3401280,31.201288
3402000,33.346146
3402720,33.949856
3403440,33.766426
3404160,32.160404
3404880,34.524914
3405600,30.318687
3406320,32.695816
3407040,33.696594
3407760,35.294239
3408480,34.985176
3409200,34.744026
3409920,33.954285
3410640,34.115356
3411360,32.91198
3412080,33.404671
3412800,35.133896
3413520,33.653625
3414240,32.574184
3414960,32.403061
3415680,34.132481
3416400,34.31506
3417120,29.596432
3417840,33.944302
3418560,33.647442
3419280,34.371891
3420000,34.327591
3420720,33.239323
3421440,33.492844
3422160,33.652161
3422880,33.133751
3423600,33.223175
3424320,32.948879
3425040,33.046227
3425760,32.189171
3426480,31.782454
3427200,33.428413
3427920,34.444817
3428640,33.641182
3429360,34.100056
3430080,31.511063
3430800,30.396511
3431520,32.480244
3432240,32.7201
3432960,34.283569
3433680,33.295181
3434400,31.03866
3435120,32.190407
3435840,33.385529
3436560,33.243843
3437280,32.813374
3438000,34.82299
3438720,32.583263
3439440,33.721169
3440160,33.19643
3440880,34.95509
3441600,34.855022
3442320,33.923904
3443040,33.616665
3443760,33.714958
3444480,33.607002
3445200,31.443148
3445920,32.467548
3446640,33.207066
3447360,33.41415
3448080,33.588688
3448800,33.728157
3449520,32.603939
3450240,33.399437
3450960,33.481655
3451680,32.970592
3452400,33.583519
3453120,33.017815
3453840,30.936543
3454560,33.004162
3455280,33.445724
3456000,33.214386
3456720,33.97316
3457440,33.446995
3458160,33.467613
3458880,33.579559
3459600,33.794533
3460320,31.787313
3461040,33.344017
3461760,34.369507
3462480,33.329559
3463200,34.535267
